Time,Tgas
42.03,2130.069745
42.06,2001.596808
42.09,2016.280303
42.12,2040.296316
42.15,2081.065603
42.18,2051.455332
42.21,2045.337717
42.24,2169.665307
42.27,2064.533056
42.3,2014.794949
42.33,2049.254209
42.36,2068.56492
42.39,2051.591861
42.42,2043.521371
42.45,2178.783944
42.48,2173.768349
42.51,2152.82868
42.54,2049.821164
42.57,2128.641306
42.6,2115.38057
42.63,2121.182141
42.66,2026.832246
42.69,2002.735616
42.72,2076.084411
42.75,2045.456339
42.78,2115.996769
42.81,2042.495849
42.84,2057.147997
42.87,2034.60058
42.9,2107.696332
42.93,2166.629177
42.96,2143.282307
42.99,2086.705765
43.02,2006.467992
43.05,2172.91003
43.08,2164.589557
43.11,2062.668933
43.14,2198.1987
43.17,2031.709075
43.2,2056.431769
43.23,2188.793957
43.26,2099.580858
43.29,2196.508727
43.32,2182.222092
43.35,2064.619029
43.38,2053.77355
43.41,2024.455646
43.44,2180.946997
43.47,2074.287477
43.5,2015.666015
43.53,2102.889643
43.56,2025.414484
43.59,2017.62003
43.62,2030.508028
43.65,2107.388763
43.68,2037.212322
43.71,2197.890193
43.74,2178.498864
43.77,2088.517623
43.8,2163.295681
43.83,2039.976451
43.86,2154.993145
43.89,2152.558069
43.92,2036.145451
43.95,2194.849235
43.98,2093.406549
44.01,2133.796201
44.04,2193.780983
44.07,2199.651275
44.1,2013.042242
44.13,2001.290824
44.16,2154.910053
44.19,2052.172451
44.22,2145.787674
44.25,2139.026676
44.28,2118.235911
44.31,2046.016927
44.34,2065.892653
44.37,2157.71681
44.4,2177.572139
44.43,2188.511197
44.46,2120.514625
44.49,2015.159468
44.52,2142.302486
44.55,2138.017816
44.58,2072.984147
44.61,2028.297651
44.64,2180.279293
44.67,2025.66624
44.7,2191.913197
44.73,2162.036477
44.76,2198.96197
44.79,2133.335207
44.82,2015.646599
44.85,2035.787525
44.88,2064.624998
44.91,2067.307097
44.94,2159.557536
44.97,2147.071112
45,2065.804602
45.03,2126.028981
45.06,2152.235112
45.09,2099.304911
45.12,2137.021633
45.15,2151.054707
45.18,2102.099105
45.21,2134.344273
45.24,2082.728162
45.27,2045.608118
45.3,2007.378194
45.33,2197.339164
45.36,2004.852605
45.39,2153.403354
45.42,2117.571044
45.45,2037.579802
45.48,2082.510524
45.51,2194.628756
45.54,2175.083019
45.57,2039.273767
45.6,2035.364035
45.63,2113.730739
45.66,2195.906065
45.69,2082.267913
45.72,2015.898528
45.75,2151.448139
45.78,2078.740076
45.81,2130.979315
45.84,2014.386979
45.87,2106.65165
45.9,2019.323739
45.93,2013.024542
45.96,2149.291876
45.99,2150.064256
46.02,2105.15382
46.05,2018.002633
46.08,2178.517866
46.11,2039.333181
46.14,2065.99401
46.17,2033.64369
46.2,2011.743088
46.23,2027.35592
46.26,2083.028984
46.29,2044.244094
46.32,2087.43089
46.35,2093.004773
46.38,2009.235556
46.41,2111.114514
46.44,2071.029829
46.47,2008.960221
46.5,2199.065678
46.53,2190.684794
46.56,2085.278964
46.59,2078.860945
46.62,2187.40869
46.65,2080.139122
46.68,2025.291817
46.71,2153.535265
46.74,2145.300472
46.77,2186.055742
46.8,2031.980338
46.83,2083.552611
46.86,2174.379029
46.89,2013.148271
46.92,2197.755211
46.95,2097.326378
46.98,2020.534391
47.01,2006.378841
47.04,2079.797315
47.07,2137.058998
47.1,2151.39782
47.13,2049.813995
47.16,2114.566249
47.19,2043.93139
47.22,2187.170052
47.25,2027.628485
47.28,2166.660557
47.31,2012.744783
47.34,2043.665014
47.37,2173.021237
47.4,2144.020647
47.43,2198.805107
47.46,2180.904653
47.49,2190.021062
47.52,2021.763062
47.55,2079.981772
47.58,2079.06058
47.61,2060.674136
47.64,2028.293753
47.67,2014.716279
47.7,2172.053673
47.73,2012.314066
47.76,2198.936589
47.79,2181.679593
47.82,2016.442887
47.85,2116.176472
47.88,2001.43146
47.91,2048.545992
47.94,2053.843138
47.97,2079.530305
48,2026.029995
48.03,2196.449881
48.06,2058.736208
48.09,2008.498112
48.12,2160.851851
48.15,2103.985087
48.18,2170.231718
48.21,2053.487281
48.24,2177.169246
48.27,2106.857968
48.3,2119.697436
48.33,2014.226233
48.36,2138.165725
48.39,2063.654219
48.42,2196.868187
48.45,2141.615753
48.48,2025.395851
48.51,2074.853254
48.54,2005.968292
48.57,2078.613748
48.6,2139.497707
48.63,2073.145063
48.66,2151.669979
48.69,2172.17892
48.72,2106.990585
48.75,2087.395229
48.78,2111.897016
48.81,2117.726065
48.84,2025.190958
48.87,2168.065871
48.9,2113.281825
48.93,2141.6729
48.96,2112.899601
48.99,2067.893449
49.02,2022.907177
49.05,2042.727068
49.08,2100.983107
49.11,2073.58903
49.14,2184.578634
49.17,2040.669473
49.2,2094.807012
49.23,2075.432407
49.26,2061.724535
49.29,2083.909911
49.32,2036.135653
49.35,2053.659167
49.38,2075.632325
49.41,2013.241804
49.44,2030.687331
49.47,2138.54815
49.5,2044.556585
49.53,2132.054053
49.56,2045.457186
49.59,2140.961258
49.62,2138.819064
49.65,2090.269638
49.68,2194.254538
49.71,2062.805547
49.74,2180.872793
49.77,2109.022328
49.8,2069.671462
49.83,2040.092416
49.86,2127.997667
49.89,2083.251646
49.92,2191.826265
49.95,2064.225307
49.98,2059.29188
50.01,2130.180314
50.04,2098.208293
50.07,2099.748746
50.1,2007.096595
50.13,2138.464207
50.16,2139.314815
50.19,2105.567092
50.22,2074.022374
50.25,2194.92234
50.28,2007.656407
50.31,2045.68278
50.34,2077.327129
50.37,2021.990018
50.4,2187.130228
50.43,2096.242186
50.46,2197.818516
50.49,2029.677676
50.52,2019.03294
50.55,2146.493724
50.58,2055.810023
50.61,2098.74575
50.64,2012.058362
50.67,2033.940374
50.7,2131.294551
50.73,2079.050153
50.76,2057.726218
50.79,2055.059444
50.82,2142.683431
50.85,2169.897672
50.88,2048.123191
50.91,2014.516836
50.94,2095.368172
50.97,2160.902803
51,2198.016357
51.03,2110.888989
51.06,2027.706076
51.09,2059.252733
51.12,2174.311483
51.15,2102.750919
51.18,2055.833801
51.21,2090.098988
51.24,2044.484305
51.27,2008.729904
51.3,2080.562268
51.33,2054.82438
51.36,2019.727439
51.39,2116.499564
51.42,2125.933847
51.45,2185.375467
51.48,2157.427208
51.51,2084.19042
51.54,2081.500222
51.57,2127.100367
51.6,2177.505175
51.63,2116.348897
51.66,2084.520638
51.69,2089.423654
51.72,2176.215833
51.75,2116.467205
51.78,2179.414196
51.81,2155.35062
51.84,2124.649112
51.87,2032.842093
51.9,2196.982176
51.93,2041.981692
51.96,2030.187155
51.99,2131.762396
52.02,2067.376342
52.05,2159.355219
52.08,2100.970139
52.11,2129.409134
52.14,2070.20817
52.17,2167.717388
52.2,2158.757508
52.23,2150.097581
52.26,2071.770275
52.29,2164.025557
52.32,2006.2775
52.35,2181.652262
52.38,2012.627255
52.41,2022.15275
52.44,2085.823391
52.47,2071.336231
52.5,2156.554059
52.53,2012.192363
52.56,2001.225515
52.59,2006.978721
52.62,2199.425306
52.65,2052.934819
52.68,2098.601492
52.71,2089.477081
52.74,2153.506756
52.77,2062.138625
52.8,2039.050609
52.83,2079.795084
52.86,2130.361429
52.89,2003.665084
52.92,2095.444847
52.95,2054.554827
52.98,2129.314156
53.01,2111.24192
53.04,2024.802902
53.07,2060.778771
53.1,2122.315694
53.13,2045.865713
53.16,2159.707745
53.19,2162.947088
53.22,2090.16461
53.25,2095.778927
53.28,2062.266083
53.31,2004.922669
53.34,2126.609408
53.37,2070.025179
53.4,2015.0242
53.43,2083.587244
53.46,2133.245611
53.49,2025.34086
53.52,2196.968811
53.55,2016.930952
53.58,2067.318855
53.61,2035.392881
53.64,2098.30837
53.67,2088.30018
53.7,2138.481321
53.73,2177.668166
53.76,2031.314774
53.79,2084.165942
53.82,2060.782806
53.85,2138.40822
53.88,2139.232654
53.91,2007.540263
53.94,2145.121967
53.97,2106.843107
54,2139.02346
54.03,2156.901635
54.06,2135.008415
54.09,2085.718777
54.12,2192.718278
54.15,2092.995524
54.18,2133.977699
54.21,2032.709424
54.24,2018.303894
54.27,2133.971073
54.3,2007.4038
54.33,2060.207442
54.36,2152.003103
54.39,2008.07707
54.42,2010.296881
54.45,2036.88185
54.48,2110.175488
54.51,2099.982423
54.54,2145.34711
54.57,2122.954033
54.6,2104.048482
54.63,2026.657417
54.66,2044.356121
54.69,2124.965873
54.72,2194.502542
54.75,2019.269425
54.78,2145.058748
54.81,2177.436094
54.84,2038.850681
54.87,2147.594756
54.9,2026.346912
54.93,2006.461735
54.96,2142.683851
54.99,2134.537028
55.02,2020.846603
55.05,2186.469468
55.08,2054.440961
55.11,2082.461183
55.14,2110.90611
55.17,2091.508774
55.2,2191.042407
55.23,2160.638943
55.26,2024.035747
55.29,2080.789068
55.32,2011.947094
55.35,2023.396659
55.38,2069.099552
55.41,2189.098543
55.44,2081.433933
55.47,2081.052226
55.5,2092.999085
55.53,2166.804652
55.56,2087.258864
55.59,2024.667173
55.62,2096.313739
55.65,2081.063619
55.68,2156.964164
55.71,2042.608082
55.74,2073.671361
55.77,2081.970717
55.8,2160.289229
55.83,2183.07621
55.86,2193.747409
55.89,2165.128218
55.92,2123.89224
55.95,2195.500078
55.98,2196.189909
56.01,2150.622629
56.04,2113.049206
56.07,2107.395046
56.1,2067.195521
56.13,2186.77039
56.16,2072.453077
56.19,2084.857771
56.22,2075.22791
56.25,2060.244453
56.28,2007.848939
56.31,2078.866829
56.34,2129.458794
56.37,2123.142496
56.4,2119.603951
56.43,2006.723736
56.46,2140.875568
56.49,2025.119793
56.52,2124.852166
56.55,2196.56535
56.58,2149.526498
56.61,2117.942114
56.64,2126.73876
56.67,2182.946703
56.7,2042.614665
56.73,2116.246161
56.76,2062.361242
56.79,2107.537872
56.82,2055.150626
56.85,2065.022345
56.88,2009.216034
56.91,2061.00254
56.94,2024.087439
56.97,2010.930859
57,2044.752734
57.03,2028.579331
57.06,2122.180683
57.09,2008.417071
57.12,2095.083808
57.15,2155.26688
57.18,2062.040194
57.21,2018.016013
57.24,2126.94787
57.27,2017.849187
57.3,2184.146644
57.33,2012.926901
57.36,2034.468368
57.39,2070.949437
57.42,2126.786272
57.45,2081.862581
57.48,2025.494774
57.51,2175.917144
57.54,2167.630811
57.57,2151.982554
57.6,2186.9899
57.63,2164.695549
57.66,2148.559217
57.69,2177.895912
57.72,2134.017553
57.75,2150.605748
57.78,2107.865719
57.81,2005.806775
57.84,2102.711534
57.87,2168.446435
57.9,2192.833355
57.93,2083.571964
57.96,2182.788616
57.99,2001.091175
58.02,2111.362647
58.05,2094.917569
58.08,2163.708487
58.11,2045.68108
58.14,2112.218921
58.17,2063.566503
58.2,2088.248316
58.23,2064.111033
58.26,2094.244146
58.29,2044.575067
58.32,2026.666537
58.35,2171.031257
58.38,2183.099099
58.41,2145.744899
58.44,2065.16579
58.47,2172.216558
58.5,2123.540307
58.53,2194.734947
58.56,2111.835902
58.59,2104.75568
58.62,2041.573771
58.65,2102.78623
58.68,2099.734552
58.71,2115.281284
58.74,2125.133204
58.77,2090.221637
58.8,2100.407557
58.83,2167.608117
58.86,2052.226438
58.89,2108.011382
58.92,2174.994592
58.95,2173.744151
58.98,2141.630486
59.01,2099.012437
59.04,2052.391016
59.07,2091.750034
59.1,2181.854522
59.13,2040.606041
59.16,2163.063604
59.19,2091.147714
59.22,2022.450762
59.25,2060.679629
59.28,2075.719235
59.31,2002.840148
59.34,2195.964369
59.37,2014.027053
59.4,2074.660658
59.43,2192.573989
59.46,2092.473779
59.49,2012.208771
59.52,2087.11994
59.55,2117.133535
59.58,2171.651851
59.61,2053.225171
59.64,2155.476781
59.67,2121.002246
59.7,2152.048477
59.73,2023.093281
59.76,2182.242915
59.79,2191.371426
59.82,2077.035764
59.85,2050.122403
59.88,2135.807842
59.91,2040.65285
59.94,2005.309888
59.97,2076.621272
60,2089.643139
60.03,2068.027367
60.06,2140.802872
60.09,2101.933294
60.12,2012.871064
60.15,2042.411543
60.18,2137.875044
60.21,2098.586854
60.24,2138.882309
60.27,2152.709911
60.3,2142.768367
60.33,2170.988319
60.36,2096.622679
60.39,2064.466801
60.42,2093.013224
60.45,2026.034912
60.48,2088.904747
60.51,2088.755425
60.54,2161.116405
60.57,2177.878671
60.6,2128.66565
60.63,2176.917029
60.66,2142.657429
60.69,2054.47683
60.72,2019.419862
60.75,2193.547828
60.78,2153.768015
60.81,2045.680287
60.84,2105.929983
60.87,2057.735789
60.9,2179.276
60.93,2199.291501
60.96,2006.709496
60.99,2172.712102
61.02,2047.283328
61.05,2052.179996
61.08,2187.373623
61.11,2195.838659
61.14,2086.336172
61.17,2047.496933
61.2,2144.69809
61.23,2077.15555
61.26,2188.063948
61.29,2068.880597
61.32,2108.972033
61.35,2160.817095
61.38,2121.134532
61.41,2144.183406
61.44,2176.095233
61.47,2181.648284
61.5,2177.917633
61.53,2074.870024
61.56,2062.490089
61.59,2074.445415
61.62,2058.423322
61.65,2114.946139
61.68,2147.843663
61.71,2016.075458
61.74,2114.405244
61.77,2079.698762
61.8,2112.89911
61.83,2042.326901
61.86,2007.275856
61.89,2047.917453
61.92,2066.535877
61.95,2084.701928
61.98,2158.12232
62.01,2164.338486
62.04,2110.311567
62.07,2037.341188
62.1,2054.043056
62.13,2109.852815
62.16,2016.728147
62.19,2126.17933
62.22,2183.875171
62.25,2183.306493
62.28,2141.358177
62.31,2171.59553
62.34,2168.908847
62.37,2076.464192
62.4,2045.938316
62.43,2184.623041
62.46,2009.606592
62.49,2129.192811
62.52,2062.851251
62.55,2116.100323
62.58,2029.873458
62.61,2156.305085
62.64,2194.731669
62.67,2189.650406
62.7,2008.394815
62.73,2037.552539
62.76,2066.788929
62.79,2141.149542
62.82,2129.506612
62.85,2037.649298
62.88,2002.281789
62.91,2184.66993
62.94,2188.822829
62.97,2112.185514
63,2073.671081
63.03,2179.433955
63.06,2104.042495
63.09,2086.50603
63.12,2195.667249
63.15,2014.524545
63.18,2031.10327
63.21,2150.854474
63.24,2147.668984
63.27,2030.646972
63.3,2178.206167
63.33,2194.041346
63.36,2014.702361
63.39,2199.103722
63.42,2127.013637
63.45,2048.319323
63.48,2028.32966
63.51,2100.390991
63.54,2117.752033
63.57,2051.861831
63.6,2010.756493
63.63,2009.407006
63.66,2012.287509
63.69,2154.771864
63.72,2126.812385
63.75,2138.031863
63.78,2108.446391
63.81,2199.691727
63.84,2001.554251
63.87,2040.593573
63.9,2147.159813
63.93,2061.833413
63.96,2047.352739
63.99,2015.688023
64.02,2080.35555
64.05,2172.201592
64.08,2019.153812
64.11,2042.02493
64.14,2045.342661
64.17,2001.221725
64.2,2094.829596
64.23,2119.769351
64.26,2075.710174
64.29,2109.864085
64.32,2060.990776
64.35,2028.257639
64.38,2057.66287
64.41,2162.357214
64.44,2125.412285
64.47,2178.349399
64.5,2167.818095
64.53,2075.559036
64.56,2138.188219
64.59,2017.624833
64.62,2129.531946
64.65,2193.93766
64.68,2100.388698
64.71,2188.637077
64.74,2056.924028
64.77,2022.559076
64.8,2170.334791
64.83,2045.161488
64.86,2192.861828
64.89,2144.415562
64.92,2001.816425
64.95,2069.891983
64.98,2051.765035
65.01,2169.689212
65.04,2021.407323
65.07,2153.2176
65.1,2111.748242
65.13,2080.289705
65.16,2197.088214
65.19,2058.808693
65.22,2022.23263
65.25,2121.204105
65.28,2010.4981
65.31,2173.709552
65.34,2017.203201
65.37,2114.261797
65.4,2008.525478
65.43,2017.037155
65.46,2176.781574
65.49,2198.209131
65.52,2153.182155
65.55,2010.240113
65.58,2196.390997
65.61,2170.613346
65.64,2103.468869
65.67,2064.329272
65.7,2188.916422
65.73,2143.35331
65.76,2149.973709
65.79,2076.494145
65.82,2044.564678
65.85,2123.097353
65.88,2094.190138
65.91,2161.186199
65.94,2035.505287
65.97,2039.63104
66,2095.309553
66.03,2179.780788
66.06,2021.012735
66.09,2170.339087
66.12,2103.190112
66.15,2101.221977
66.18,2044.310652
66.21,2110.025434
66.24,2113.717416
66.27,2160.317266
66.3,2130.663353
66.33,2115.966048
66.36,2063.902984
66.39,2187.912185
66.42,2011.475752
66.45,2039.243757
66.48,2018.685429
66.51,2197.972832
66.54,2179.881176
66.57,2183.701617
66.6,2071.075045
66.63,2130.155075
66.66,2181.746508
66.69,2128.601602
66.72,2005.240661
66.75,2006.401884
66.78,2088.537395
66.81,2064.340045
66.84,2153.985492
66.87,2143.603986
66.9,2177.692369
66.93,2183.978328
66.96,2114.871449
66.99,2194.960699
67.02,2010.142103
67.05,2107.531611
67.08,2041.078429
67.11,2037.610982
67.14,2179.356615
67.17,2118.600043
67.2,2113.302389
67.23,2102.057694
67.26,2043.178881
67.29,2089.428473
67.32,2161.076658
67.35,2183.969357
67.38,2036.103895
67.41,2121.802653
67.44,2171.092369
67.47,2184.905133
67.5,2158.993066
67.53,2062.352579
67.56,2130.230354
67.59,2103.609168
67.62,2082.033853
67.65,2187.867315
67.68,2109.415103
67.71,2135.378058
67.74,2034.487272
67.77,2107.784031
67.8,2086.378483
67.83,2186.69238
67.86,2130.268999
67.89,2134.475999
67.92,2013.32921
67.95,2154.484431
67.98,2063.694471
68.01,2081.641993
68.04,2143.918356
68.07,2029.53633
68.1,2034.596347
68.13,2051.516487
68.16,2196.122948
68.19,2095.604634
68.22,2199.47542
68.25,2006.349444
68.28,2107.19226
68.31,2057.20714
68.34,2186.962514
68.37,2047.660142
68.4,2017.850642
68.43,2122.355787
68.46,2033.198254
68.49,2077.188846
68.52,2155.588268
68.55,2020.658045
68.58,2112.131927
68.61,2185.176074
68.64,2180.585071
68.67,2185.986825
68.7,2077.225785
68.73,2061.669404
68.76,2025.901934
68.79,2006.358286
68.82,2161.113192
68.85,2062.234282
68.88,2088.429021
68.91,2025.432981
68.94,2092.445853
68.97,2155.029234
69,2019.337594
69.03,2132.041976
69.06,2189.600022
69.09,2122.519227
69.12,2143.802805
69.15,2189.642479
69.18,2083.360959
69.21,2112.858907
69.24,2050.253949
69.27,2180.361925
69.3,2192.526104
69.33,2161.935291
69.36,2020.867368
69.39,2159.920144
69.42,2116.875611
69.45,2052.304679
69.48,2157.184773
69.51,2019.269385
69.54,2016.564058
69.57,2150.534853
69.6,2071.157469
69.63,2038.373051
69.66,2185.0674
69.69,2015.799824
69.72,2134.380745
69.75,2087.537261
69.78,2033.58736
69.81,2023.09298
69.84,2174.475515
69.87,2178.252551
69.9,2018.027259
69.93,2119.475074
69.96,2194.166978
69.99,2005.058577
70.02,2177.491228
70.05,2182.921317
70.08,2122.996226
70.11,2122.909867
70.14,2198.859682
70.17,2083.135264
70.2,2073.92747
70.23,2154.883347
70.26,2007.040717
70.29,2160.352559
70.32,2048.489331
70.35,2104.890531
70.38,2100.641535
70.41,2162.385597
70.44,2050.150472
70.47,2090.81839
70.5,2097.965502
70.53,2170.228368
70.56,2127.999664
70.59,2110.333726
70.62,2144.937408
70.65,2042.109573
70.68,2108.949232
70.71,2164.395789
70.74,2064.430943
70.77,2125.511363
70.8,2174.982078
70.83,2095.733246
70.86,2185.953457
70.89,2028.292492
70.92,2015.842723
70.95,2051.244702
70.98,2059.385367
71.01,2057.357819
71.04,2197.043335
71.07,2072.745756
71.1,2173.835761
71.13,2110.191063
71.16,2199.781836
71.19,2169.373989
71.22,2079.499142
71.25,2028.53795
71.28,2107.001144
71.31,2127.30575
71.34,2138.666424
71.37,2014.712682
71.4,2149.91329
71.43,2087.479069
71.46,2086.086191
71.49,2000.595648
71.52,2105.313479
71.55,2122.768446
71.58,2156.656517
71.61,2190.075984
71.64,2128.396081
71.67,2193.001077
71.7,2159.558834
71.73,2015.894757
71.76,2028.833346
71.79,2005.486672
71.82,2120.730776
71.85,2094.352896
71.88,2139.506528
71.91,2036.672468
71.94,2020.727174
71.97,2196.910238
72,2166.08285
72.03,2062.423596
72.06,2137.30701
72.09,2007.806686
72.12,2127.634527
72.15,2060.744767
72.18,2042.853643
72.21,2080.896031
72.24,2191.620608
72.27,2005.903528
72.3,2178.398915
72.33,2126.779478
72.36,2059.411557
72.39,2176.198627
72.42,2079.297452
72.45,2061.978487
72.48,2054.019072
72.51,2171.110495
72.54,2129.031351
72.57,2086.057994
72.6,2160.402062
72.63,2182.20103
72.66,2156.53866
72.69,2071.495582
72.72,2169.420171
72.75,2192.56927
72.78,2112.734142
72.81,2011.363078
72.84,2037.0752
72.87,2180.010743
72.9,2096.630955
72.93,2020.25762
72.96,2019.525672
72.99,2164.561529
73.02,2019.032776
73.05,2150.701848
73.08,2174.859607
73.11,2100.177107
73.14,2095.132887
73.17,2171.338664
73.2,2109.094473
73.23,2093.876221
73.26,2053.796666
73.29,2151.767975
73.32,2075.792814
73.35,2084.039302
73.38,2088.918564
73.41,2160.273815
73.44,2151.613405
73.47,2146.179983
73.5,2040.16815
73.53,2019.138743
73.56,2102.81605
73.59,2053.466425
73.62,2151.325476
73.65,2144.107279
73.68,2185.818306
73.71,2123.456443
73.74,2187.577823
73.77,2083.585801
73.8,2056.347622
73.83,2180.704017
73.86,2041.247207
73.89,2184.054675
73.92,2116.827244
73.95,2187.445936
73.98,2063.955217
74.01,2053.428571
74.04,2046.556309
74.07,2193.187094
74.1,2113.326724
74.13,2143.900664
74.16,2114.906485
74.19,2114.542504
74.22,2078.698144
74.25,2153.311589
74.28,2016.187931
74.31,2007.796219
74.34,2039.39537
74.37,2181.876372
74.4,2005.705988
74.43,2030.642682
74.46,2042.204678
74.49,2113.665378
74.52,2182.690271
74.55,2004.045988
74.58,2040.170625
74.61,2080.965547
74.64,2163.148625
74.67,2119.329543
74.7,2027.929327
74.73,2179.61638
74.76,2101.811789
74.79,2146.851052
74.82,2145.89611
74.85,2054.401636
74.88,2096.601839
74.91,2151.218631
74.94,2001.611576
74.97,2190.612741
75,2022.114975
75.03,2056.129294
75.06,2094.941118
75.09,2188.672264
75.12,2171.462319
75.15,2167.884627
75.18,2155.390905
75.21,2068.333079
75.24,2124.417612
75.27,2144.245909
75.3,2197.835107
75.33,2110.565482
75.36,2026.062378
75.39,2141.829003
75.42,2047.86905
75.45,2005.962387
75.48,2017.090944
75.51,2183.415522
75.54,2021.910529
75.57,2138.777939
75.6,2101.644436
75.63,2089.264968
75.66,2128.993851
75.69,2156.418388
75.72,2124.658068
75.75,2103.783573
75.78,2100.313335
75.81,2110.329923
75.84,2120.508437
75.87,2005.855875
75.9,2143.404679
75.93,2105.548136
75.96,2003.795988
75.99,2108.23094
76.02,2171.221158
76.05,2056.495044
76.08,2164.621293
76.11,2011.91576
76.14,2185.334181
76.17,2161.96115
76.2,2027.79202
76.23,2092.57031
76.26,2059.488685
76.29,2085.065075
76.32,2172.892889
76.35,2114.096063
76.38,2170.508403
76.41,2189.116305
76.44,2070.520915
76.47,2123.973538
76.5,2117.952146
