Time,Twall
42.03,1727.144945
42.06,1632.480552
42.09,1605.347468
42.12,1695.020888
42.15,1671.089965
42.18,1657.930255
42.21,1687.787382
42.24,1753.119405
42.27,1674.647063
42.3,1663.520476
42.33,1683.11771
42.36,1611.325703
42.39,1769.762206
42.42,1645.704387
42.45,1655.642794
42.48,1732.223125
42.51,1763.307403
42.54,1689.314217
42.57,1657.270954
42.6,1686.415112
42.63,1750.884748
42.66,1702.745777
42.69,1791.356558
42.72,1777.922218
42.75,1771.47981
42.78,1705.651257
42.81,1671.36448
42.84,1780.680042
42.87,1620.248643
42.9,1709.015717
42.93,1642.508163
42.96,1694.335682
42.99,1726.119794
43.02,1621.917854
43.05,1649.849065
43.08,1683.43731
43.11,1650.420363
43.14,1724.714803
43.17,1716.623801
43.2,1692.931254
43.23,1719.413947
43.26,1650.901525
43.29,1609.324465
43.32,1631.291204
43.35,1797.832095
43.38,1766.577477
43.41,1654.350443
43.44,1743.664992
43.47,1729.786528
43.5,1737.288396
43.53,1707.608152
43.56,1772.544615
43.59,1787.539186
43.62,1794.421791
43.65,1751.452427
43.68,1772.626384
43.71,1749.70397
43.74,1721.735561
43.77,1758.492096
43.8,1663.905863
43.83,1756.547954
43.86,1740.655862
43.89,1779.998949
43.92,1732.081358
43.95,1791.294508
43.98,1673.930791
44.01,1775.903829
44.04,1731.745854
44.07,1717.601296
44.1,1629.34189
44.13,1772.610558
44.16,1760.332152
44.19,1767.181791
44.22,1634.40843
44.25,1737.609623
44.28,1727.719845
44.31,1631.82724
44.34,1645.51831
44.37,1680.19642
44.4,1769.785081
44.43,1697.323353
44.46,1723.890043
44.49,1761.395769
44.52,1649.344298
44.55,1738.816927
44.58,1689.525927
44.61,1666.053332
44.64,1645.77788
44.67,1721.604372
44.7,1665.010225
44.73,1694.132263
44.76,1659.958562
44.79,1714.763017
44.82,1633.105566
44.85,1648.144181
44.88,1678.190469
44.91,1618.51692
44.94,1758.967021
44.97,1688.105693
45,1782.35584
45.03,1749.378131
45.06,1714.95631
45.09,1650.506847
45.12,1689.840964
45.15,1602.882893
45.18,1634.788029
45.21,1699.489704
45.24,1733.258943
45.27,1641.377641
45.3,1633.728391
45.33,1666.159113
45.36,1640.572685
45.39,1630.968677
45.42,1670.27239
45.45,1772.907029
45.48,1779.363758
45.51,1737.99899
45.54,1689.856248
45.57,1650.048271
45.6,1704.460026
45.63,1607.452856
45.66,1633.987988
45.69,1619.458255
45.72,1692.806147
45.75,1658.055222
45.78,1798.906439
45.81,1618.697961
45.84,1610.582898
45.87,1604.781622
45.9,1752.376169
45.93,1701.22742
45.96,1743.214823
45.99,1717.631865
46.02,1663.53635
46.05,1781.213185
46.08,1665.260523
46.11,1740.372713
46.14,1729.285287
46.17,1766.392567
46.2,1679.513146
46.23,1790.629092
46.26,1643.968913
46.29,1779.412455
46.32,1684.384717
46.35,1763.548807
46.38,1718.832442
46.41,1680.018646
46.44,1777.294755
46.47,1794.821634
46.5,1793.994409
46.53,1672.481127
46.56,1663.719903
46.59,1768.316931
46.62,1763.557972
46.65,1767.997975
46.68,1718.146687
46.71,1710.719948
46.74,1669.214085
46.77,1633.928642
46.8,1783.706007
46.83,1614.969803
46.86,1640.247294
46.89,1723.811753
46.92,1728.948149
46.95,1645.809773
46.98,1649.713251
47.01,1611.259428
47.04,1657.40179
47.07,1603.292584
47.1,1620.326343
47.13,1662.27867
47.16,1691.518112
47.19,1625.87029
47.22,1781.215294
47.25,1654.019729
47.28,1773.801839
47.31,1644.717519
47.34,1669.112802
47.37,1691.267258
47.4,1727.665986
47.43,1609.967083
47.46,1636.26541
47.49,1606.728697
47.52,1710.404134
47.55,1661.21665
47.58,1621.192866
47.61,1748.005671
47.64,1700.832556
47.67,1655.059538
47.7,1600.870462
47.73,1759.668736
47.76,1635.842057
47.79,1776.964071
47.82,1708.659843
47.85,1674.010001
47.88,1723.38261
47.91,1607.707004
47.94,1743.1517
47.97,1699.869812
48,1678.874279
48.03,1783.469868
48.06,1684.829834
48.09,1709.231707
48.12,1687.728266
48.15,1625.753105
48.18,1799.904775
48.21,1734.542232
48.24,1728.318119
48.27,1643.729268
48.3,1764.024902
48.33,1600.731505
48.36,1639.678606
48.39,1705.150273
48.42,1671.304118
48.45,1702.376568
48.48,1761.390876
48.51,1788.921067
48.54,1705.487457
48.57,1785.366841
48.6,1794.284369
48.63,1656.539296
48.66,1732.367238
48.69,1761.127354
48.72,1741.859073
48.75,1630.335016
48.78,1766.59873
48.81,1670.952294
48.84,1711.941826
48.87,1696.20213
48.9,1702.544893
48.93,1776.414078
48.96,1680.136078
48.99,1659.73032
49.02,1700.803429
49.05,1705.600573
49.08,1628.318428
49.11,1648.334325
49.14,1724.138098
49.17,1781.204442
49.2,1705.530051
49.23,1629.6358
49.26,1713.49577
49.29,1700.400455
49.32,1699.227738
49.35,1610.9291
49.38,1694.220383
49.41,1786.358533
49.44,1787.979673
49.47,1631.423039
49.5,1743.317238
49.53,1621.836811
49.56,1689.817711
49.59,1658.025775
49.62,1709.514744
49.65,1698.72223
49.68,1658.838808
49.71,1612.565456
49.74,1602.987395
49.77,1632.108329
49.8,1742.425371
49.83,1664.205122
49.86,1632.498533
49.89,1735.048589
49.92,1637.883249
49.95,1701.275448
49.98,1637.939932
50.01,1602.122915
50.04,1694.941702
50.07,1694.481863
50.1,1621.006462
50.13,1681.572226
50.16,1757.822338
50.19,1682.845208
50.22,1606.612518
50.25,1723.838027
50.28,1759.043989
50.31,1746.267757
50.34,1602.915343
50.37,1705.993092
50.4,1741.586743
50.43,1782.819232
50.46,1791.917387
50.49,1700.204656
50.52,1697.870382
50.55,1614.17706
50.58,1724.458662
50.61,1768.060205
50.64,1667.879438
50.67,1702.789054
50.7,1789.68135
50.73,1677.228439
50.76,1612.178976
50.79,1648.809633
50.82,1638.308425
50.85,1656.801379
50.88,1772.417539
50.91,1749.661147
50.94,1775.9475
50.97,1693.403757
51,1664.312535
51.03,1662.479899
51.06,1656.6105
51.09,1666.662568
51.12,1674.913416
51.15,1641.125205
51.18,1634.382942
51.21,1781.57934
51.24,1615.453125
51.27,1649.565111
51.3,1605.301925
51.33,1738.244527
51.36,1787.687604
51.39,1602.844007
51.42,1666.0107
51.45,1670.080937
51.48,1798.336362
51.51,1683.118132
51.54,1665.553361
51.57,1644.683166
51.6,1722.46227
51.63,1705.785737
51.66,1781.067269
51.69,1795.951908
51.72,1785.350102
51.75,1610.084341
51.78,1686.833349
51.81,1662.533036
51.84,1628.879392
51.87,1737.124568
51.9,1698.885972
51.93,1603.70287
51.96,1682.193682
51.99,1684.56578
52.02,1788.290215
52.05,1713.997389
52.08,1667.953707
52.11,1667.148745
52.14,1732.37228
52.17,1633.723301
52.2,1670.224291
52.23,1614.881928
52.26,1676.410543
52.29,1754.351561
52.32,1795.9174
52.35,1730.442014
52.38,1795.654327
52.41,1727.403521
52.44,1675.59091
52.47,1611.386573
52.5,1706.958606
52.53,1791.670122
52.56,1790.063793
52.59,1717.361878
52.62,1723.517621
52.65,1671.344191
52.68,1762.069071
52.71,1759.399241
52.74,1728.813355
52.77,1771.861835
52.8,1754.501601
52.83,1612.413718
52.86,1659.835461
52.89,1786.799189
52.92,1614.970296
52.95,1676.444333
52.98,1606.846604
53.01,1798.702514
53.04,1627.131975
53.07,1640.394335
53.1,1677.879232
53.13,1732.211937
53.16,1750.250062
53.19,1651.571896
53.22,1726.145606
53.25,1604.950152
53.28,1611.473458
53.31,1704.712371
53.34,1783.51321
53.37,1765.534975
53.4,1778.547428
53.43,1711.818393
53.46,1688.48496
53.49,1796.08954
53.52,1697.205977
53.55,1765.93542
53.58,1632.15367
53.61,1627.79348
53.64,1688.62516
53.67,1789.986191
53.7,1770.750245
53.73,1665.970029
53.76,1788.296922
53.79,1656.618979
53.82,1727.046451
53.85,1682.94398
53.88,1677.108733
53.91,1716.492149
53.94,1614.732601
53.97,1700.05078
54,1781.671021
54.03,1707.120157
54.06,1752.055284
54.09,1760.240535
54.12,1661.497251
54.15,1796.350737
54.18,1704.828218
54.21,1646.776055
54.24,1732.157782
54.27,1636.491852
54.3,1613.812053
54.33,1638.08637
54.36,1603.83761
54.39,1631.143766
54.42,1750.814758
54.45,1703.624374
54.48,1636.597593
54.51,1608.043466
54.54,1648.071241
54.57,1687.733286
54.6,1760.474522
54.63,1682.880407
54.66,1779.706163
54.69,1672.597998
54.72,1613.865701
54.75,1622.430392
54.78,1749.255997
54.81,1725.054552
54.84,1636.096132
54.87,1681.226237
54.9,1678.573971
54.93,1627.44354
54.96,1759.775207
54.99,1616.836272
55.02,1671.619526
55.05,1686.821362
55.08,1749.448733
55.11,1736.530252
55.14,1751.633422
55.17,1685.188856
55.2,1716.260107
55.23,1745.925777
55.26,1612.469354
55.29,1605.922171
55.32,1785.526316
55.35,1755.678892
55.38,1620.820934
55.41,1644.030325
55.44,1625.879614
55.47,1658.739528
55.5,1626.183878
55.53,1674.077504
55.56,1619.621785
55.59,1626.905873
55.62,1792.888254
55.65,1688.836471
55.68,1778.217209
55.71,1621.850149
55.74,1661.869278
55.77,1647.665395
55.8,1718.374088
55.83,1759.549682
55.86,1687.324593
55.89,1644.656457
55.92,1778.952824
55.95,1720.884247
55.98,1681.35604
56.01,1763.717655
56.04,1648.520542
56.07,1658.375006
56.1,1686.517655
56.13,1623.120095
56.16,1685.589052
56.19,1649.581917
56.22,1629.347565
56.25,1721.843893
56.28,1628.721219
56.31,1774.515225
56.34,1653.292396
56.37,1737.073155
56.4,1740.701403
56.43,1604.964899
56.46,1782.229914
56.49,1714.04005
56.52,1725.899091
56.55,1743.824521
56.58,1718.272754
56.61,1789.012565
56.64,1662.385402
56.67,1647.755702
56.7,1705.400987
56.73,1682.166713
56.76,1791.083823
56.79,1712.752359
56.82,1617.687204
56.85,1759.758896
56.88,1623.076634
56.91,1647.977714
56.94,1779.589143
56.97,1601.632202
57,1661.609895
57.03,1657.154142
57.06,1715.011633
57.09,1736.65155
57.12,1681.114078
57.15,1758.342375
57.18,1694.04707
57.21,1776.47043
57.24,1761.496509
57.27,1709.347192
57.3,1656.18068
57.33,1618.865639
57.36,1681.826601
57.39,1764.747363
57.42,1758.154674
57.45,1721.268716
57.48,1736.378204
57.51,1738.045661
57.54,1625.501172
57.57,1610.156154
57.6,1630.037992
57.63,1700.334371
57.66,1721.255646
57.69,1775.8992
57.72,1788.409857
57.75,1640.2838
57.78,1779.899721
57.81,1753.265574
57.84,1686.067042
57.87,1672.765436
57.9,1754.022956
57.93,1732.630344
57.96,1744.32303
57.99,1751.370513
58.02,1605.86695
58.05,1604.922386
58.08,1755.382333
58.11,1655.292235
58.14,1782.737452
58.17,1699.484827
58.2,1622.60161
58.23,1618.889752
58.26,1681.150356
58.29,1777.539413
58.32,1698.468245
58.35,1690.842813
58.38,1782.369718
58.41,1741.971755
58.44,1753.357623
58.47,1780.111533
58.5,1618.009901
58.53,1601.914962
58.56,1636.232424
58.59,1796.204461
58.62,1609.068507
58.65,1690.488833
58.68,1758.340346
58.71,1620.749391
58.74,1756.98346
58.77,1667.651762
58.8,1662.069082
58.83,1678.788598
58.86,1680.929652
58.89,1600.778112
58.92,1610.397448
58.95,1781.509307
58.98,1669.537622
59.01,1651.712375
59.04,1684.551011
59.07,1779.372463
59.1,1719.818584
59.13,1653.06172
59.16,1776.792782
59.19,1723.806827
59.22,1617.761721
59.25,1786.351569
59.28,1630.515757
59.31,1762.872852
59.34,1787.020312
59.37,1620.486328
59.4,1656.830979
59.43,1653.849899
59.46,1725.946749
59.49,1739.806713
59.52,1689.541241
59.55,1709.27804
59.58,1780.590956
59.61,1692.327884
59.64,1618.408486
59.67,1602.689951
59.7,1791.074228
59.73,1643.644745
59.76,1680.3493
59.79,1660.410941
59.82,1752.197182
59.85,1780.197013
59.88,1627.299866
59.91,1754.958197
59.94,1715.979442
59.97,1773.011146
60,1720.510055
60.03,1733.986413
60.06,1794.107341
60.09,1762.776989
60.12,1714.400526
60.15,1794.259447
60.18,1748.540872
60.21,1735.357282
60.24,1653.107026
60.27,1654.130357
60.3,1678.746684
60.33,1642.853066
60.36,1680.167976
60.39,1674.557136
60.42,1759.581989
60.45,1754.071657
60.48,1652.083958
60.51,1692.986119
60.54,1653.581136
60.57,1749.450457
60.6,1786.299078
60.63,1759.357164
60.66,1783.83537
60.69,1796.16974
60.72,1694.81267
60.75,1687.103625
60.78,1622.869125
60.81,1799.308501
60.84,1705.613731
60.87,1764.574551
60.9,1786.357899
60.93,1726.386512
60.96,1654.723429
60.99,1747.906031
61.02,1681.641413
61.05,1612.871801
61.08,1647.842495
61.11,1778.207467
61.14,1730.764057
61.17,1696.822155
61.2,1725.766548
61.23,1756.219895
61.26,1684.856922
61.29,1696.986216
61.32,1761.848965
61.35,1733.602681
61.38,1679.660967
61.41,1783.655349
61.44,1749.081438
61.47,1738.024725
61.5,1723.386217
61.53,1605.986988
61.56,1693.178954
61.59,1713.559427
61.62,1764.581839
61.65,1750.486579
61.68,1677.97783
61.71,1704.357634
61.74,1688.649798
61.77,1671.143201
61.8,1742.41024
61.83,1797.692225
61.86,1691.000556
61.89,1627.44454
61.92,1753.20444
61.95,1644.072154
61.98,1685.655953
62.01,1609.07748
62.04,1787.834943
62.07,1783.676257
62.1,1702.013416
62.13,1640.112973
62.16,1770.05542
62.19,1750.407741
62.22,1635.609711
62.25,1717.222739
62.28,1785.540322
62.31,1705.270569
62.34,1728.336325
62.37,1639.279037
62.4,1602.194907
62.43,1716.737582
62.46,1642.242531
62.49,1798.379856
62.52,1711.030738
62.55,1750.733757
62.58,1738.719297
62.61,1638.452131
62.64,1700.748337
62.67,1750.455022
62.7,1759.647049
62.73,1708.332342
62.76,1799.384075
62.79,1684.360034
62.82,1719.789472
62.85,1614.885718
62.88,1625.219905
62.91,1675.971964
62.94,1780.543185
62.97,1606.497482
63,1672.197021
63.03,1776.690487
63.06,1616.884768
63.09,1791.447333
63.12,1674.571149
63.15,1668.161212
63.18,1710.448859
63.21,1624.952421
63.24,1789.967921
63.27,1788.008034
63.3,1663.549093
63.33,1744.253118
63.36,1676.969916
63.39,1765.627116
63.42,1735.162762
63.45,1789.746373
63.48,1626.435785
63.51,1656.493776
63.54,1773.119237
63.57,1698.297664
63.6,1740.204714
63.63,1754.900496
63.66,1622.010504
63.69,1795.013291
63.72,1613.382291
63.75,1777.521427
63.78,1739.934445
63.81,1654.381845
63.84,1737.230088
63.87,1760.245805
63.9,1669.799794
63.93,1685.712364
63.96,1619.498407
63.99,1774.577996
64.02,1745.186674
64.05,1714.647852
64.08,1764.445049
64.11,1636.027467
64.14,1679.769653
64.17,1637.419272
64.2,1654.477528
64.23,1774.710391
64.26,1707.996788
64.29,1765.575292
64.32,1761.728962
64.35,1670.140756
64.38,1796.143504
64.41,1607.591885
64.44,1764.184979
64.47,1662.962606
64.5,1719.333718
64.53,1623.691438
64.56,1703.799192
64.59,1770.767108
64.62,1601.771507
64.65,1726.317539
64.68,1679.759677
64.71,1651.397554
64.74,1745.780179
64.77,1712.354746
64.8,1680.747857
64.83,1768.506699
64.86,1657.707416
64.89,1797.788293
64.92,1728.59885
64.95,1730.00896
64.98,1663.047967
65.01,1752.077403
65.04,1681.47322
65.07,1650.486178
65.1,1642.533302
65.13,1750.31466
65.16,1682.847725
65.19,1716.723605
65.22,1727.830255
65.25,1622.158503
65.28,1757.876298
65.31,1693.294739
65.34,1794.855183
65.37,1612.763853
65.4,1607.948662
65.43,1661.698188
65.46,1799.367472
65.49,1700.328359
65.52,1739.248103
65.55,1796.141359
65.58,1675.081662
65.61,1633.328144
65.64,1680.780212
65.67,1602.838236
65.7,1730.046336
65.73,1778.302656
65.76,1615.047415
65.79,1632.146415
65.82,1686.667823
65.85,1785.07959
65.88,1675.31169
65.91,1650.764404
65.94,1632.093833
65.97,1733.473017
66,1702.018301
66.03,1723.186416
66.06,1683.07422
66.09,1790.978845
66.12,1763.933468
66.15,1671.061492
66.18,1794.100751
66.21,1658.550842
66.24,1717.905259
66.27,1637.751948
66.3,1696.14529
66.33,1777.52866
66.36,1612.651477
66.39,1730.413087
66.42,1673.024938
66.45,1701.763379
66.48,1606.799488
66.51,1640.111342
66.54,1789.209177
66.57,1732.923776
66.6,1758.672665
66.63,1757.251884
66.66,1783.41063
66.69,1624.804636
66.72,1761.996154
66.75,1732.10964
66.78,1712.279054
66.81,1795.680356
66.84,1602.348022
66.87,1709.325218
66.9,1604.728702
66.93,1634.001579
66.96,1678.935457
66.99,1626.561321
67.02,1641.178397
67.05,1772.751779
67.08,1601.503102
67.11,1712.62579
67.14,1727.823757
67.17,1609.810763
67.2,1633.461917
67.23,1628.373461
67.26,1650.325215
67.29,1793.313362
67.32,1623.040123
67.35,1611.295149
67.38,1734.616541
67.41,1644.838767
67.44,1722.401857
67.47,1789.150134
67.5,1689.11041
67.53,1645.019527
67.56,1733.536123
67.59,1644.464515
67.62,1687.133185
67.65,1613.75083
67.68,1746.241999
67.71,1791.988468
67.74,1727.455509
67.77,1696.231137
67.8,1659.677636
67.83,1623.938584
67.86,1686.670998
67.89,1694.699348
67.92,1661.706165
67.95,1698.786765
67.98,1677.227649
68.01,1736.964597
68.04,1674.134967
68.07,1681.565541
68.1,1668.067361
68.13,1681.087685
68.16,1708.860238
68.19,1608.082717
68.22,1721.175156
68.25,1690.233595
68.28,1720.654659
68.31,1740.094292
68.34,1655.236307
68.37,1688.976986
68.4,1745.55182
68.43,1619.107773
68.46,1736.217274
68.49,1787.966158
68.52,1767.534942
68.55,1628.630345
68.58,1693.895984
68.61,1736.351132
68.64,1694.178387
68.67,1786.60318
68.7,1723.879417
68.73,1629.013543
68.76,1795.586628
68.79,1627.120015
68.82,1781.943083
68.85,1748.790186
68.88,1617.079975
68.91,1674.337365
68.94,1709.012984
68.97,1614.731031
69,1767.366034
69.03,1795.660139
69.06,1723.924067
69.09,1799.451536
69.12,1630.581509
69.15,1642.474718
69.18,1696.953493
69.21,1782.262675
69.24,1740.073936
69.27,1795.519287
69.3,1675.838822
69.33,1617.595996
69.36,1780.464293
69.39,1795.617528
69.42,1738.493655
69.45,1616.008417
69.48,1626.100212
69.51,1684.418274
69.54,1713.548088
69.57,1633.255742
69.6,1781.979697
69.63,1705.341449
69.66,1795.160868
69.69,1776.69909
69.72,1682.470624
69.75,1617.379942
69.78,1741.620643
69.81,1615.016603
69.84,1695.421466
69.87,1748.903985
69.9,1743.76687
69.93,1679.442706
69.96,1694.586297
69.99,1790.656802
70.02,1765.299145
70.05,1694.088766
70.08,1716.829685
70.11,1707.432951
70.14,1718.622907
70.17,1678.185159
70.2,1608.151457
70.23,1705.932637
70.26,1767.365804
70.29,1764.743203
70.32,1629.151213
70.35,1659.311072
70.38,1741.57087
70.41,1750.524044
70.44,1713.809258
70.47,1675.313793
70.5,1789.388477
70.53,1700.285019
70.56,1601.563931
70.59,1673.595827
70.62,1659.805577
70.65,1786.284132
70.68,1632.551166
70.71,1713.756551
70.74,1624.108353
70.77,1683.466751
70.8,1641.511837
70.83,1681.45984
70.86,1742.51733
70.89,1619.181674
70.92,1726.085547
70.95,1766.14868
70.98,1768.895034
71.01,1721.95912
71.04,1698.488534
71.07,1751.056486
71.1,1619.15876
71.13,1708.846261
71.16,1698.354272
71.19,1799.505676
71.22,1795.940424
71.25,1755.632564
71.28,1767.672502
71.31,1637.384761
71.34,1752.553561
71.37,1621.510026
71.4,1768.801471
71.43,1655.949467
71.46,1757.307521
71.49,1630.361135
71.52,1757.375829
71.55,1728.615707
71.58,1768.540811
71.61,1676.141797
71.64,1776.311563
71.67,1728.929539
71.7,1738.773151
71.73,1617.191471
71.76,1791.674372
71.79,1670.409439
71.82,1770.626759
71.85,1611.628122
71.88,1673.359809
71.91,1687.619266
71.94,1749.58831
71.97,1670.738122
72,1614.943927
72.03,1653.832932
72.06,1785.890086
72.09,1708.893244
72.12,1612.91782
72.15,1752.566736
72.18,1675.044554
72.21,1689.696666
72.24,1758.448035
72.27,1746.332493
72.3,1634.707488
72.33,1773.801951
72.36,1668.575556
72.39,1796.979431
72.42,1613.660908
72.45,1731.476372
72.48,1786.608392
72.51,1718.480606
72.54,1627.878653
72.57,1708.327246
72.6,1719.927579
72.63,1656.971399
72.66,1769.142446
72.69,1671.976699
72.72,1600.677238
72.75,1698.19878
72.78,1726.504755
72.81,1786.943413
72.84,1626.773107
72.87,1682.603758
72.9,1753.750918
72.93,1796.658011
72.96,1733.405238
72.99,1716.426339
73.02,1604.160287
73.05,1783.967097
73.08,1654.518322
73.11,1732.122636
73.14,1750.085964
73.17,1683.581493
73.2,1777.068188
73.23,1704.173413
73.26,1702.198998
73.29,1761.413236
73.32,1702.263811
73.35,1611.287368
73.38,1732.815161
73.41,1697.236894
73.44,1750.742054
73.47,1702.741038
73.5,1770.728857
73.53,1726.246816
73.56,1773.551573
73.59,1761.26867
73.62,1778.122368
73.65,1756.609455
73.68,1660.187288
73.71,1669.210816
73.74,1724.690649
73.77,1703.588519
73.8,1710.253576
73.83,1674.135002
73.86,1640.316298
73.89,1781.163748
73.92,1610.977763
73.95,1780.23679
73.98,1708.609281
74.01,1704.453808
74.04,1636.637184
74.07,1601.891308
74.1,1656.925871
74.13,1795.641935
74.16,1742.992368
74.19,1739.165764
74.22,1667.53963
74.25,1700.445745
74.28,1717.285178
74.31,1711.065669
74.34,1634.496516
74.37,1711.126711
74.4,1718.063106
74.43,1640.196328
74.46,1638.877833
74.49,1648.217371
74.52,1704.162843
74.55,1708.539563
74.58,1704.399777
74.61,1689.577256
74.64,1725.284839
74.67,1733.695375
74.7,1669.110326
74.73,1678.867197
74.76,1732.704184
74.79,1604.605504
74.82,1600.210083
74.85,1758.95863
74.88,1798.23307
74.91,1642.273337
74.94,1666.534938
74.97,1662.433497
75,1618.482279
75.03,1681.494846
75.06,1756.72416
75.09,1786.91595
75.12,1709.689989
75.15,1628.844513
75.18,1642.801016
75.21,1632.285854
75.24,1774.732423
75.27,1634.956239
75.3,1713.228606
75.33,1663.078189
75.36,1669.259281
75.39,1786.765363
75.42,1675.812515
75.45,1636.872242
75.48,1796.737086
75.51,1677.064852
75.54,1796.845047
75.57,1735.544484
75.6,1733.785423
75.63,1771.764206
75.66,1616.723116
75.69,1668.132912
75.72,1753.414806
75.75,1687.019761
75.78,1749.67656
75.81,1613.016989
75.84,1736.326115
75.87,1759.910453
75.9,1729.721549
75.93,1662.482994
75.96,1776.7334
75.99,1768.937274
76.02,1793.552153
76.05,1677.635123
76.08,1726.065222
76.11,1718.725576
76.14,1666.902468
76.17,1762.926029
76.2,1750.612995
76.23,1626.748643
76.26,1683.638909
76.29,1723.853379
76.32,1621.808065
76.35,1664.0611
76.38,1628.116655
76.41,1732.884996
76.44,1788.406675
76.47,1770.880801
76.5,1677.192432
